Customer ID,Satisfaction Score,Customer Status,Churn Value,Churn Category,Churn Reason
3680-CTHUH,3,Stayed,0,,
6621-NRZAK,5,Stayed,0,,
9874-QLCLH,1,Churned,1,Competitor,Competitor offered more data
8107-RZLNV,5,Stayed,0,,
9638-JIQYA,3,Joined,0,,
9764-REAFF,4,Stayed,0,,
2815-CPTUL,2,Churned,1,Price,Price too high
5095-AESKG,3,Churned,1,Competitor,Competitor offered higher download speeds
0256-LTHVJ,1,Churned,1,Competitor,Competitor had better devices
2725-IWWBA,4,Stayed,0,,
2603-HVKCG,4,Stayed,0,,
3913-RDSJZ,4,Stayed,0,,
4329-YPDDQ,3,Stayed,0,,
9237-HQITU,2,Churned,1,Other,Moved
6629-LADHQ,3,Joined,0,,
7083-YNSKY,1,Churned,1,Attitude,Attitude of support person
6281-FKEWS,5,Stayed,0,,
1696-HXOWK,3,Stayed,0,,
2550-QHZGP,5,Stayed,0,,
4361-FEBGN,5,Stayed,0,,
8161-QYMTT,5,Stayed,0,,
0756-MPZRL,3,Stayed,0,,
7872-RDDLZ,4,Stayed,0,,
6234-PFPXL,3,Stayed,0,,
7568-PODML,1,Churned,1,Competitor,Competitor had better devices
8095-WANWK,5,Stayed,0,,
9774-NRNAU,3,Stayed,0,,
9778-OGKQZ,3,Stayed,0,,
5320-BRKGK,3,Stayed,0,,
1051-GEJLJ,5,Joined,0,,
9861-PDSZP,3,Stayed,0,,
8040-MNRTF,5,Joined,0,,
4632-XJMEX,4,Stayed,0,,
1150-WFARN,1,Churned,1,Competitor,Competitor had better devices
6078-VESFR,5,Stayed,0,,
3834-XUIFC,1,Churned,1,Attitude,Attitude of support person
9054-FOWNV,4,Stayed,0,,
2921-XWDJH,3,Stayed,0,,
4900-MSOMT,4,Stayed,0,,
5965-GGPRW,3,Stayed,0,,
2359-KMGLI,1,Churned,1,Competitor,Competitor had better devices
7133-VBDCG,2,Churned,1,Competitor,Competitor made better offer
9388-ZEYVT,4,Stayed,0,,
1539-LNKHM,4,Stayed,0,,
3162-ZJZFU,3,Stayed,0,,
4054-CUMIA,4,Stayed,0,,
9921-ZVRHG,1,Churned,1,Competitor,Competitor had better devices
8844-TONUD,1,Churned,1,Competitor,Competitor had better devices
0730-BGQGF,3,Stayed,0,,
5696-EXCYS,4,Stayed,0,,
7599-FKVXZ,1,Churned,1,Other,Don't know
2188-SXWVT,4,Stayed,0,,
5931-FLJJF,2,Churned,1,Attitude,Attitude of service provider
9391-YZEJW,3,Stayed,0,,
3793-MMFUH,1,Churned,1,Competitor,Competitor made better offer
6504-VBLFL,3,Stayed,0,,
2595-KIWPV,3,Stayed,0,,
6080-LNESI,3,Stayed,0,,
5766-FTRTS,3,Stayed,0,,
6961-MJKBO,4,Stayed,0,,
4706-DGAHW,3,Joined,0,,
2911-UREFD,1,Churned,1,Dissatisfaction,Lack of self-service on Website
6817-WTYHE,4,Joined,0,,
0864-FVJNJ,3,Stayed,0,,
6425-YQLLO,2,Churned,1,Other,Don't know
6873-UDNLD,3,Stayed,0,,
6101-IMRMM,2,Churned,1,Dissatisfaction,Network reliability
7661-CPURM,3,Stayed,0,,
8532-UEFWH,3,Stayed,0,,
3045-XETSH,3,Churned,1,Competitor,Competitor offered more data
4837-QUSFT,4,Stayed,0,,
4922-CVPDX,5,Stayed,0,,
4137-JOPHL,4,Stayed,0,,
9199-PWQVC,3,Stayed,0,,
4291-HPAXL,3,Joined,0,,
4316-XCSLJ,3,Stayed,0,,
7218-HKQFK,2,Churned,1,Other,Don't know
4104-PVRPS,3,Stayed,0,,
3590-TCXTB,5,Joined,0,,
7672-VFMXZ,3,Stayed,0,,
3138-BKYAV,3,Churned,1,Attitude,Attitude of service provider
9412-ARGBX,2,Churned,1,Competitor,Competitor made better offer
4893-GYUJU,3,Stayed,0,,
7619-ODSGN,1,Churned,1,Attitude,Attitude of support person
8174-TBVCF,3,Stayed,0,,
5828-AVIPD,3,Churned,1,Other,Poor expertise of online support
8063-RJYNF,1,Churned,1,Competitor,Competitor offered higher download speeds
8220-OCUFY,4,Stayed,0,,
3726-TBHQT,4,Stayed,0,,
0674-EYYZV,3,Joined,0,,
3345-PBBFH,5,Stayed,0,,
0428-AXXLJ,4,Stayed,0,,
0220-EBGCE,1,Churned,1,Competitor,Competitor made better offer
1597-LHYNC,1,Churned,1,Price,Price too high
0023-HGHWL,3,Churned,1,Competitor,Competitor made better offer
5839-SUYVZ,3,Stayed,0,,
9509-MPYOD,4,Stayed,0,,
3115-CZMZD,4,Stayed,0,,
4355-HBJHH,1,Churned,1,Price,Price too high
5419-JKZNQ,3,Stayed,0,,
9206-GVPEQ,1,Churned,1,Dissatisfaction,Network reliability
9194-GFVOI,4,Stayed,0,,
5919-VCZYM,5,Joined,0,,
8587-XYZSF,5,Stayed,0,,
7695-PKLCZ,4,Stayed,0,,
1266-NZYUI,3,Stayed,0,,
3018-TFTSU,1,Churned,1,Dissatisfaction,Poor expertise of phone support
4879-GZLFH,5,Stayed,0,,
4210-QFJMF,1,Churned,1,Competitor,Competitor made better offer
4159-NAAIX,3,Stayed,0,,
3507-GASNP,3,Stayed,0,,
8313-NDOIA,5,Stayed,0,,
9396-ZSFLL,4,Stayed,0,,
9541-PWTWO,5,Stayed,0,,
3957-HHLMR,3,Stayed,0,,
0193-ESZXP,1,Churned,1,Attitude,Attitude of support person
4353-HYOJD,3,Stayed,0,,
1722-LDZJS,4,Stayed,0,,
9300-AGZNL,1,Churned,1,Dissatisfaction,Product dissatisfaction
2874-YXVVA,5,Stayed,0,,
4884-LEVMQ,5,Stayed,0,,
6543-JXSOO,3,Stayed,0,,
7445-WMRBW,4,Stayed,0,,
2739-CACDQ,4,Stayed,0,,
7009-PCARS,5,Stayed,0,,
5451-YHYPW,3,Stayed,0,,
0866-QLSIR,2,Churned,1,Attitude,Attitude of support person
8184-WMOFI,3,Stayed,0,,
1502-XFCVR,1,Churned,1,Competitor,Competitor offered higher download speeds
5536-RTPWK,2,Churned,1,Competitor,Competitor offered higher download speeds
6898-RBTLU,5,Stayed,0,,
5396-IZEPB,4,Stayed,0,,
5893-KCLGT,4,Stayed,0,,
1589-AGTLK,3,Churned,1,Other,Don't know
8631-WUXGY,5,Stayed,0,,
8671-KKKOS,4,Stayed,0,,
1493-AMTIE,1,Churned,1,Price,Long distance charges
6198-RTPMF,4,Stayed,0,,
3097-NNSPB,1,Churned,1,Competitor,Competitor had better devices
4811-JBUVU,3,Stayed,0,,
2041-JIJCI,5,Stayed,0,,
3452-GWUIN,5,Stayed,0,,
3563-SVYLG,3,Stayed,0,,
7010-BRBUU,4,Stayed,0,,
5298-GSTLM,4,Stayed,0,,
4800-CZMPC,1,Churned,1,Attitude,Attitude of service provider
6624-JDRDS,3,Stayed,0,,
6496-SLWHQ,3,Churned,1,Attitude,Attitude of support person
8566-YPRGL,4,Joined,0,,
1960-UOTYM,4,Stayed,0,,
9577-WJVCQ,3,Stayed,0,,
8393-JMVMB,3,Joined,0,,
0960-HUWBM,4,Stayed,0,,
7492-TAFJD,4,Stayed,0,,
7251-XFOIL,3,Stayed,0,,
7665-NKLAV,4,Stayed,0,,
4827-DPADN,3,Stayed,0,,
2300-RQGOI,5,Stayed,0,,
7643-RCHXS,4,Stayed,0,,
8017-LXHFA,2,Churned,1,Competitor,Competitor made better offer
7346-MEDWM,3,Stayed,0,,
9048-JVYVF,2,Churned,1,Other,Don't know
2308-STERM,5,Joined,0,,
9233-PSYHO,4,Stayed,0,,
8922-LIEGH,3,Churned,1,Dissatisfaction,Poor expertise of online support
1371-DWPAZ,4,Stayed,0,,
0318-QUUOB,1,Churned,1,Competitor,Competitor had better devices
8970-ANWXO,3,Stayed,0,,
5173-ZXXXL,4,Joined,0,,
5993-JSUWV,3,Stayed,0,,
7771-ZONAT,4,Stayed,0,,
0263-FJTQO,4,Stayed,0,,
7868-TMWMZ,5,Stayed,0,,
8414-OOEEL,4,Stayed,0,,
8191-XWSZG,4,Stayed,0,,
9940-RHLFB,1,Churned,1,Competitor,Competitor made better offer
8224-IVVPA,3,Stayed,0,,
2538-OIMXF,5,Joined,0,,
2754-SDJRD,4,Stayed,0,,
0412-UCCNP,3,Stayed,0,,
3224-DFQNQ,3,Stayed,0,,
9334-GWGOW,4,Stayed,0,,
4188-FRABG,4,Stayed,0,,
5845-BZZIB,3,Stayed,0,,
6351-SCJKT,3,Joined,0,,
4098-NAUKP,3,Stayed,0,,
4631-OACRM,1,Churned,1,Competitor,Competitor offered higher download speeds
3164-YAXFY,4,Stayed,0,,
7102-JJVTX,3,Stayed,0,,
7105-MXJLL,5,Stayed,0,,
3308-JSGML,3,Stayed,0,,
8660-BUETV,5,Joined,0,,
5227-JSCFE,4,Stayed,0,,
7463-IFMQU,3,Stayed,0,,
8749-CLJXC,5,Joined,0,,
7056-IMHCC,1,Churned,1,Price,Price too high
3871-IKPYH,3,Churned,1,Other,Moved
3217-FZDMN,1,Churned,1,Competitor,Competitor had better devices
9499-XPZXM,3,Stayed,0,,
3496-LFSZU,5,Stayed,0,,
2737-YNGYW,3,Churned,1,Attitude,Attitude of support person
6265-FRMTQ,3,Stayed,0,,
1548-ARAGG,3,Stayed,0,,
8779-QRDMV,3,Churned,1,Competitor,Competitor offered more data
3090-HAWSU,1,Churned,1,Competitor,Competitor offered more data
8495-LJDFO,4,Stayed,0,,
9770-KXGQU,3,Stayed,0,,
0093-XWZFY,1,Churned,1,Competitor,Competitor had better devices
4706-AXVKM,2,Churned,1,Price,Extra data charges
9862-KJTYK,4,Stayed,0,,
6615-ZGEDR,2,Churned,1,Attitude,Attitude of service provider
8756-RDDLT,3,Stayed,0,,
3657-COGMW,4,Stayed,0,,
4994-OBRSZ,3,Stayed,0,,
1094-BKOSX,4,Stayed,0,,
8645-KWHJO,3,Stayed,0,,
0786-VSSUD,1,Churned,1,Competitor,Competitor had better devices
6993-YCOBK,3,Stayed,0,,
6692-YQHXC,5,Stayed,0,,
9063-ZGTUY,3,Churned,1,Price,Long distance charges
1867-BDVFH,2,Churned,1,Competitor,Competitor made better offer
3255-GRXMG,5,Stayed,0,,
0125-LZQXK,2,Churned,1,Attitude,Attitude of service provider
2706-QZIHY,4,Stayed,0,,
5244-IRFIH,3,Churned,1,Other,Poor expertise of online support
2662-NNTDK,4,Stayed,0,,
7549-MYGPK,2,Churned,1,Price,Price too high
4767-HZZHQ,3,Stayed,0,,
2215-ZAFGX,5,Stayed,0,,
7130-CTCUS,3,Stayed,0,,
4277-BWBML,3,Stayed,0,,
7520-HQWJU,3,Stayed,0,,
3195-TQDZX,5,Joined,0,,
8676-OOQEJ,4,Stayed,0,,
2682-KEVRP,3,Stayed,0,,
0016-QLJIS,3,Stayed,0,,
6860-YRJZP,5,Stayed,0,,
4430-YHXGG,5,Stayed,0,,
5222-JCXZT,4,Stayed,0,,
5868-YWPDW,2,Churned,1,Dissatisfaction,Limited range of services
0943-ZQPXH,5,Stayed,0,,
8679-JOEVF,1,Churned,1,Price,Price too high
4749-OJKQU,5,Stayed,0,,
0940-OUQEC,1,Churned,1,Competitor,Competitor offered more data
9817-APLHW,4,Stayed,0,,
9441-QHEVC,4,Joined,0,,
4227-OJHAL,4,Stayed,0,,
1453-RZFON,3,Joined,0,,
2176-LVPNX,3,Stayed,0,,
4652-NNHNY,1,Churned,1,Other,Don't know
6467-CHFZW,1,Churned,1,Competitor,Competitor had better devices
8727-XDPUD,3,Stayed,0,,
4191-XOVOM,4,Stayed,0,,
5533-RJFTJ,4,Stayed,0,,
9565-FLVCG,3,Stayed,0,,
6598-RFFVI,3,Churned,1,Price,Long distance charges
9787-XVQIU,3,Churned,1,Attitude,Attitude of support person
1915-IOFGU,2,Churned,1,Competitor,Competitor offered higher download speeds
4664-NJCMS,3,Stayed,0,,
9093-FPDLG,3,Stayed,0,,
4747-LCAQL,4,Stayed,0,,
4872-VXRIL,3,Stayed,0,,
3275-RHRNE,5,Stayed,0,,
5404-GGUKR,5,Stayed,0,,
5075-JSDKI,4,Stayed,0,,
4791-QRGMF,3,Churned,1,Competitor,Competitor offered more data
6007-TCTST,3,Stayed,0,,
9036-CSKBW,3,Stayed,0,,
0613-WUXUM,3,Stayed,0,,
0277-ORXQS,4,Stayed,0,,
2014-MKGMH,4,Stayed,0,,
9611-CTWIH,3,Churned,1,Competitor,Competitor made better offer
4612-THJBS,3,Churned,1,Attitude,Attitude of service provider
8961-QDZZJ,5,Stayed,0,,
4459-BBGHE,4,Stayed,0,,
7622-FWGEW,3,Stayed,0,,
5522-NYKPB,3,Stayed,0,,
8198-RKSZG,3,Stayed,0,,
5821-MMEIL,5,Stayed,0,,
9481-WHGWY,3,Stayed,0,,
2545-LXYVJ,3,Stayed,0,,
0141-YEAYS,4,Stayed,0,,
3229-USWAR,4,Stayed,0,,
1163-ONYEY,3,Stayed,0,,
7560-QRBXH,3,Stayed,0,,
9462-MJUAW,1,Churned,1,Competitor,Competitor had better devices
8149-RSOUN,3,Churned,1,Competitor,Competitor offered more data
9274-CNFMO,2,Churned,1,Competitor,Competitor offered more data
7305-ZWMAJ,5,Stayed,0,,
3077-RSNTJ,3,Stayed,0,,
8735-DCXNF,3,Stayed,0,,
5375-XLDOF,4,Stayed,0,,
3587-PMCOY,3,Stayed,0,,
8548-AWOFC,3,Stayed,0,,
8563-OYMQY,5,Stayed,0,,
4667-OHGKG,3,Churned,1,Dissatisfaction,Service dissatisfaction
9283-LZQOH,1,Churned,1,Competitor,Competitor made better offer
9592-ERDKV,3,Stayed,0,,
4367-NHWMM,4,Joined,0,,
0623-GDISB,3,Joined,0,,
7816-VGHTO,5,Stayed,0,,
8473-VUVJN,3,Churned,1,Attitude,Attitude of service provider
8409-WQJUX,3,Stayed,0,,
3396-DKDEL,4,Stayed,0,,
8818-XYFCQ,1,Churned,1,Competitor,Competitor made better offer
9795-SHUHB,3,Stayed,0,,
0556-FJEGU,4,Stayed,0,,
5921-NGYRH,3,Stayed,0,,
8338-QIUNR,3,Stayed,0,,
2007-QVGAW,4,Stayed,0,,
5387-ASZNZ,3,Stayed,0,,
3423-HHXAO,3,Stayed,0,,
6865-JZNKO,4,Stayed,0,,
9415-DPEWS,3,Churned,1,Competitor,Competitor offered more data
2800-QQUSO,5,Stayed,0,,
1814-WFGVS,3,Stayed,0,,
5447-VYTKW,3,Stayed,0,,
7929-SKFGK,4,Stayed,0,,
2868-LLSKM,4,Stayed,0,,
9359-UGBTK,3,Stayed,0,,
0793-TWELN,3,Stayed,0,,
8883-GRDWQ,4,Stayed,0,,
1945-XISKS,4,Stayed,0,,
4514-GFCFI,2,Churned,1,Attitude,Attitude of support person
8109-YUOHE,3,Stayed,0,,
4445-ZJNMU,3,Stayed,0,,
5651-CPDND,4,Stayed,0,,
1098-KFQEC,5,Stayed,0,,
2833-SLKDQ,1,Churned,1,Competitor,Competitor had better devices
9207-ZPANB,3,Stayed,0,,
3768-VHXQO,4,Stayed,0,,
8780-IHCRN,4,Stayed,0,,
0330-BGYZE,5,Stayed,0,,
7601-WFVZV,4,Joined,0,,
1732-VHUBQ,3,Churned,1,Competitor,Competitor made better offer
4291-TPNFG,3,Stayed,0,,
2139-FQHLM,5,Stayed,0,,
4500-HKANN,5,Stayed,0,,
4634-JLRJT,4,Joined,0,,
0537-QYZZN,3,Stayed,0,,
6356-ELRKD,2,Churned,1,Other,Don't know
3208-YPIOE,3,Churned,1,Competitor,Competitor made better offer
4566-NECEV,3,Stayed,0,,
1834-ABKHQ,4,Stayed,0,,
1062-LHZOD,1,Churned,1,Competitor,Competitor made better offer
8148-BPLZQ,4,Stayed,0,,
3750-YHRYO,5,Stayed,0,,
9700-ZCLOT,5,Joined,0,,
9115-YQHGA,5,Stayed,0,,
0549-CYCQN,5,Stayed,0,,
9365-CSLBQ,4,Stayed,0,,
6956-SMUCM,1,Churned,1,Competitor,Competitor offered higher download speeds
7698-YFGEZ,4,Joined,0,,
8670-MEFCP,3,Stayed,0,,
3247-ZVOUO,1,Churned,1,Attitude,Attitude of support person
6173-GOLSU,4,Stayed,0,,
5577-OTWWW,2,Churned,1,Other,Moved
8779-YIQQA,3,Stayed,0,,
0376-YMCJC,2,Churned,1,Competitor,Competitor offered higher download speeds
9391-EOYLI,2,Churned,1,Competitor,Competitor made better offer
4433-JCGCG,1,Churned,1,Competitor,Competitor made better offer
3094-JOJAI,5,Stayed,0,,
4298-OYIFC,5,Stayed,0,,
2868-MZAGQ,1,Churned,1,Dissatisfaction,Service dissatisfaction
1078-TDCRN,5,Joined,0,,
5671-UUNXD,3,Stayed,0,,
0887-HJGAR,3,Churned,1,Competitor,Competitor offered higher download speeds
1431-CYWMH,3,Stayed,0,,
9305-CDSKC,3,Churned,1,Other,Moved
3896-ZVNET,3,Stayed,0,,
2530-FMFXO,3,Stayed,0,,
6837-HAEVO,4,Stayed,0,,
0218-QNVAS,5,Stayed,0,,
5228-EXCET,1,Churned,1,Competitor,Competitor made better offer
9763-GRSKD,3,Stayed,0,,
1357-MVDOZ,3,Stayed,0,,
2790-XUYMV,4,Stayed,0,,
7872-BAAZR,5,Stayed,0,,
3313-QKNKB,3,Churned,1,Competitor,Competitor offered more data
9819-FBNSV,3,Stayed,0,,
1452-UZOSF,3,Stayed,0,,
9711-FJTBX,4,Stayed,0,,
4847-QNOKA,2,Churned,1,Dissatisfaction,Lack of self-service on Website
3795-CAWEX,3,Stayed,0,,
2081-VEYEH,3,Joined,0,,
1921-KYSAY,4,Stayed,0,,
2209-XADXF,5,Joined,0,,
1045-LTCYT,3,Stayed,0,,
8701-DGLVH,4,Stayed,0,,
8690-UPCZI,4,Stayed,0,,
6418-PIQSP,4,Stayed,0,,
2386-OWURY,4,Stayed,0,,
3354-OADJP,3,Stayed,0,,
4855-SNKMY,3,Churned,1,Competitor,Competitor made better offer
8735-NBLWT,4,Stayed,0,,
7973-DZRKH,3,Stayed,0,,
4458-KVRBJ,4,Stayed,0,,
7225-IILWY,4,Stayed,0,,
7524-VRLPL,3,Stayed,0,,
9369-XFEHK,2,Churned,1,Competitor,Competitor offered more data
5555-RNPGT,3,Stayed,0,,
2180-DXNEG,1,Churned,1,Dissatisfaction,Product dissatisfaction
2040-XBAVJ,3,Stayed,0,,
6171-ZTVYB,3,Stayed,0,,
0822-GAVAP,1,Churned,1,Competitor,Competitor made better offer
8350-NYMVI,3,Stayed,0,,
7100-FQPRV,3,Stayed,0,,
3254-YRILK,1,Churned,1,Competitor,Competitor had better devices
4115-BNPJY,5,Stayed,0,,
6447-GORXK,4,Stayed,0,,
6967-PEJLL,4,Stayed,0,,
6654-QGBZZ,5,Joined,0,,
0530-IJVDB,4,Stayed,0,,
1335-NTIUC,5,Stayed,0,,
1506-YJTYT,3,Stayed,0,,
3669-WHAFY,3,Stayed,0,,
7054-LGEQW,2,Churned,1,Attitude,Attitude of support person
3474-BAFSJ,4,Stayed,0,,
3865-ZYKAD,3,Stayed,0,,
8996-ZROXE,4,Stayed,0,,
0909-SDHNU,3,Stayed,0,,
4702-HDRKD,3,Stayed,0,,
5127-BZENZ,3,Stayed,0,,
5876-QMYLD,4,Stayed,0,,
1488-PBLJN,3,Stayed,0,,
3643-AHCFP,3,Churned,1,Competitor,Competitor made better offer
5419-JPRRN,1,Churned,1,Price,Extra data charges
6100-QQHEB,3,Churned,1,Other,Moved
5668-MEISB,4,Stayed,0,,
9746-UGFAC,5,Stayed,0,,
0442-ZXKVS,3,Stayed,0,,
2391-IPLOP,4,Stayed,0,,
7779-LGOVN,1,Churned,1,Dissatisfaction,Limited range of services
7384-GHBPI,2,Churned,1,Attitude,Attitude of support person
4760-THGOT,3,Stayed,0,,
8421-WZOOW,3,Stayed,0,,
8020-BWHYL,3,Churned,1,Competitor,Competitor offered more data
6333-YDVLT,4,Stayed,0,,
7710-JSYOA,5,Stayed,0,,
4821-SJHJV,4,Stayed,0,,
9498-FIMXL,4,Stayed,0,,
9046-JBFWA,3,Stayed,0,,
9061-TIHDA,1,Churned,1,Competitor,Competitor had better devices
0222-CNVPT,3,Stayed,0,,
1930-BZLHI,5,Stayed,0,,
8064-RAVOH,4,Joined,0,,
7696-CFTAT,3,Stayed,0,,
6848-YLDFR,4,Stayed,0,,
2931-VUVJN,3,Stayed,0,,
7878-RTCZG,4,Joined,0,,
6345-HOVES,4,Stayed,0,,
6749-UTDVX,5,Stayed,0,,
5171-EPLKN,4,Stayed,0,,
8380-MQINP,5,Stayed,0,,
9564-KCLHR,1,Churned,1,Competitor,Competitor made better offer
0617-AQNWT,1,Churned,1,Competitor,Competitor made better offer
1265-XTECC,1,Churned,1,Attitude,Attitude of service provider
7785-RDVIG,4,Joined,0,,
4323-SADQS,1,Churned,1,Dissatisfaction,Service dissatisfaction
4317-VTEOA,2,Churned,1,Competitor,Competitor had better devices
9929-PLVPA,3,Stayed,0,,
3170-NMYVV,4,Stayed,0,,
5174-RNGBH,3,Churned,1,Dissatisfaction,Network reliability
3428-MMGUB,5,Stayed,0,,
8647-SDTWQ,5,Stayed,0,,
6507-DTJZV,5,Stayed,0,,
1449-XQEMT,1,Churned,1,Price,Long distance charges
8098-TDCBU,4,Stayed,0,,
4918-FYJNT,4,Stayed,0,,
6586-MYGKD,3,Stayed,0,,
0617-FHSGK,2,Churned,1,Price,Extra data charges
1051-EQPZR,5,Stayed,0,,
2233-TXSIU,3,Stayed,0,,
4220-TINQT,5,Stayed,0,,
7297-DVYGA,5,Stayed,0,,
6959-GQEGV,4,Stayed,0,,
6198-ZFIOJ,3,Stayed,0,,
3374-LXDEV,1,Churned,1,Competitor,Competitor had better devices
2123-VSCOT,5,Stayed,0,,
6968-MHOMU,3,Stayed,0,,
4849-PYRLQ,3,Stayed,0,,
7534-BFESC,2,Churned,1,Competitor,Competitor made better offer
7665-TOALD,1,Churned,1,Competitor,Competitor made better offer
9958-MEKUC,3,Stayed,0,,
0032-PGELS,1,Churned,1,Attitude,Attitude of service provider
9504-DSHWM,3,Stayed,0,,
1245-HARPS,3,Stayed,0,,
5445-GLVOT,3,Stayed,0,,
5837-LXSDN,4,Stayed,0,,
9761-XUJWD,4,Stayed,0,,
2357-COQEK,2,Churned,1,Competitor,Competitor made better offer
6328-ZPBGN,2,Churned,1,Price,Extra data charges
6891-JPYFF,3,Stayed,0,,
5859-HZYLF,5,Stayed,0,,
3750-CKVKH,2,Churned,1,Other,Don't know
2436-QBZFP,4,Stayed,0,,
3070-BDOQC,4,Stayed,0,,
1926-QUZNN,3,Stayed,0,,
7861-UVUFT,1,Churned,1,Competitor,Competitor had better devices
5149-CUZUJ,3,Stayed,0,,
0454-OKRCT,4,Stayed,0,,
3398-FSHON,2,Churned,1,Competitor,Competitor made better offer
8028-PNXHQ,5,Stayed,0,,
1470-PSXNM,3,Stayed,0,,
1303-SRDOK,3,Stayed,0,,
6595-YGXIT,2,Churned,1,Competitor,Competitor made better offer
3451-VAWLI,4,Stayed,0,,
8705-DWKTI,3,Stayed,0,,
2452-KDRRH,4,Stayed,0,,
2103-ZRXFN,4,Joined,0,,
2961-VNFKL,5,Stayed,0,,
8685-WHQPW,1,Churned,1,Competitor,Competitor had better devices
3795-GWTRD,4,Stayed,0,,
7890-VYYWG,1,Churned,1,Competitor,Competitor had better devices
2194-IIQOF,3,Stayed,0,,
7674-YTAFD,3,Stayed,0,,
9348-YVOMK,4,Stayed,0,,
3050-GBUSH,4,Joined,0,,
1697-NVVGY,4,Stayed,0,,
3891-NLXJB,3,Stayed,0,,
9950-MTGYX,3,Stayed,0,,
6652-YFFJO,5,Stayed,0,,
8402-OOOHJ,5,Stayed,0,,
7163-OCEQI,3,Stayed,0,,
3339-EAQNV,5,Stayed,0,,
8205-MQUGY,3,Stayed,0,,
0396-YCHWO,3,Stayed,0,,
2672-DZUOY,1,Churned,1,Competitor,Competitor had better devices
5198-EFNBM,4,Stayed,0,,
5671-RQRLP,4,Stayed,0,,
7905-NJMXS,4,Stayed,0,,
7789-CRUVC,3,Stayed,0,,
5392-AKEMH,4,Stayed,0,,
3948-KXDUF,4,Stayed,0,,
1821-BUCWY,3,Stayed,0,,
8519-QJGJD,2,Churned,1,Attitude,Attitude of service provider
4800-VHZKI,3,Churned,1,Competitor,Competitor made better offer
6048-UWKAL,4,Stayed,0,,
5175-AOBHI,1,Churned,1,Dissatisfaction,Lack of self-service on Website
1635-HDGFT,4,Stayed,0,,
6968-GMKPR,3,Stayed,0,,
4891-NLUBA,3,Stayed,0,,
8158-WPEZG,4,Stayed,0,,
8316-BBQAY,3,Stayed,0,,
5133-POWUA,5,Joined,0,,
4145-UQXUQ,1,Churned,1,Competitor,Competitor had better devices
4967-WPNCF,3,Stayed,0,,
8041-TMEID,4,Stayed,0,,
7851-WZEKY,2,Churned,1,Competitor,Competitor made better offer
8740-XLHDR,2,Churned,1,Dissatisfaction,Network reliability
6072-NUQCB,3,Stayed,0,,
0867-LDTTC,4,Stayed,0,,
2075-PUEPR,3,Stayed,0,,
7109-MFBYV,3,Stayed,0,,
9614-RMGHA,3,Churned,1,Competitor,Competitor made better offer
5056-FIMPT,4,Stayed,0,,
6584-VQMYT,4,Stayed,0,,
7817-OMJNA,5,Stayed,0,,
8237-ULIXL,3,Stayed,0,,
7924-GJZFI,4,Stayed,0,,
1552-CZCLL,4,Stayed,0,,
1937-OTUKY,3,Stayed,0,,
4238-JSSWH,5,Stayed,0,,
8006-PYCSW,5,Joined,0,,
1113-IUJYX,1,Churned,1,Competitor,Competitor offered higher download speeds
5156-UMKOW,3,Joined,0,,
2154-KVJFF,3,Churned,1,Dissatisfaction,Limited range of services
2157-MXBJS,3,Churned,1,Dissatisfaction,Network reliability
9496-IVVRP,3,Stayed,0,,
2000-DHJUY,4,Stayed,0,,
8650-RHRKE,3,Churned,1,Dissatisfaction,Limited range of services
1642-HMARX,3,Stayed,0,,
6440-DKQGE,5,Stayed,0,,
1450-GALXR,1,Churned,1,Competitor,Competitor had better devices
3352-ALMCK,4,Stayed,0,,
2587-EKXTS,4,Stayed,0,,
8260-NGFNY,2,Churned,1,Other,Don't know
1599-EAHXY,5,Stayed,0,,
3027-YNWZU,5,Stayed,0,,
5144-TVGLP,3,Stayed,0,,
9249-FXSCK,1,Churned,1,Competitor,Competitor offered more data
4646-QZXTF,3,Stayed,0,,
4704-ERYFC,1,Churned,1,Competitor,Competitor offered higher download speeds
4183-WCSEP,1,Churned,1,Price,Long distance charges
4576-CSAJH,3,Churned,1,Competitor,Competitor made better offer
1830-IPXVJ,3,Stayed,0,,
6650-BWFRT,3,Stayed,0,,
8336-TAVKX,3,Stayed,0,,
6918-UMQCG,3,Stayed,0,,
0106-GHRQR,5,Stayed,0,,
5854-KSRBJ,4,Stayed,0,,
8167-GJLRN,4,Joined,0,,
9769-TSBZE,3,Stayed,0,,
5995-OIGLP,1,Churned,1,Price,Extra data charges
8822-KNBHV,4,Stayed,0,,
8946-BFWSG,5,Stayed,0,,
6614-FHDBO,3,Stayed,0,,
1725-IQNIY,2,Churned,1,Competitor,Competitor had better devices
3620-EHIMZ,5,Stayed,0,,
9297-FVVDH,3,Stayed,0,,
6303-KFWSL,4,Stayed,0,,
2234-XADUH,4,Stayed,0,,
4685-TFLLS,5,Stayed,0,,
1346-PJWTK,3,Stayed,0,,
6478-HRRCZ,4,Stayed,0,,
7878-JGDKK,3,Stayed,0,,
3429-IFLEM,3,Stayed,0,,
6408-WHTEF,3,Stayed,0,,
1728-CXQBE,3,Stayed,0,,
9537-VHDTA,3,Joined,0,,
7319-ZNRTR,4,Stayed,0,,
0221-WMXNQ,3,Stayed,0,,
2391-SOORI,1,Churned,1,Dissatisfaction,Lack of self-service on Website
3950-VPYJB,3,Stayed,0,,
9820-RMCQV,1,Churned,1,Competitor,Competitor made better offer
7740-KKCXF,4,Stayed,0,,
